Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
Reading Borough Council,27/09/2024,126158,39652,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126179,39652,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126192,39652,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126194,39652,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126195,39652,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126202,39652,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126212,39652,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125532,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125533,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125538,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125561,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125609,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125645,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125726,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125735,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,1146.86,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125780,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125869,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125879,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125947,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125958,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125962,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126021,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126207,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,684,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126208,39653,MARTIN COSTELLOE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126225,39654,READING REFUGEE SUPPORT GROUP,Joint ArrangementCommCare,2000,Supplies and Services         -,Payments to Operators,RBC Spreadsheet Invoice,R5307,Directorate of Social Care and Health Services
Reading Borough Council,27/09/2024,126224,39655,READING COMMUNITY LEARNING CENTRE,Joint ArrangementCommCare,1250,Supplies and Services         -,Payments to Operators,RBC Spreadsheet Invoice,R5307,Directorate of Social Care and Health Services
Reading Borough Council,27/09/2024,126234,39655,READING COMMUNITY LEARNING CENTRE,Joint ArrangementCommCare,2083.33,Supplies and Services         -,Payments to Operators,RBC Spreadsheet Invoice,R5307,Directorate of Social Care and Health Services
Reading Borough Council,27/09/2024,125552,39656,HUNTERS READING,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125585,39656,HUNTERS READING,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125600,39657,ROB WATSON,Guaranteed Rent Scheme,1006.72,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125742,39658,DEEPAK GILL,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126103,39658,DEEPAK GILL,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126221,39659,ALLIANCE FOR COHESION & RACIAL EQUALITY,Joint ArrangementCommCare,2579.58,Supplies and Services         -,Payments to Operators,RBC Spreadsheet Invoice,R5307,Directorate of Social Care and Health Services
Reading Borough Council,27/09/2024,125685,39660,SHAZIA FAZAL,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125710,39660,SHAZIA FAZAL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125777,39660,SHAZIA FAZAL,Guaranteed Rent Scheme,1649.48,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125870,39660,SHAZIA FAZAL,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125567,39661,MIKE & JACQUELINE MOSELEY,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125629,39661,MIKE & JACQUELINE MOSELEY,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125539,39662,A SIMMONS,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125562,39662,A SIMMONS,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125462,39663,MS E HUTCHINSON,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125589,39664,AARON MAYCOCK,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125590,39664,AARON MAYCOCK,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125744,39664,AARON MAYCOCK,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125497,39665,PRODATA SYSTEMS LTD,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125632,39665,PRODATA SYSTEMS LTD,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125717,39667,PAUL HUTCHMAN,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125460,39668,AIDAN COSTELLOE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125521,39668,AIDAN COSTELLOE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125857,39668,AIDAN COSTELLOE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125900,39668,AIDAN COSTELLOE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126058,39668,AIDAN COSTELLOE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126086,39668,AIDAN COSTELLOE,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125574,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125643,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125664,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125721,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125784,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125817,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125883,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125895,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125912,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126002,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126081,39669,SANSOME & GEORGE (BERKSHIRE) LTD,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126233,39670,FAITH CHRISTIAN GROUP (READING),Joint ArrangementCommCare,833.33,Supplies and Services         -,Payments to Operators,RBC Spreadsheet Invoice,R5307,Directorate of Social Care and Health Services
Reading Borough Council,27/09/2024,126319,39671,HAMPSHIRE COUNTY COUNCIL,Legal Services,1089.5,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2400,Directorate of Resources
Reading Borough Council,27/09/2024,126320,39671,HAMPSHIRE COUNTY COUNCIL,Legal Services,997,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2400,Directorate of Resources
Reading Borough Council,27/09/2024,126321,39671,HAMPSHIRE COUNTY COUNCIL,Legal Services,1493,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2400,Directorate of Resources
Reading Borough Council,27/09/2024,126223,39672,PARENTS & CHILDREN TOGETHER,Joint ArrangementCommCare,7702.33,Supplies and Services         -,Payments to Operators,RBC Spreadsheet Invoice,R5307,Directorate of Social Care and Health Services
Reading Borough Council,27/09/2024,125547,39673,LAUNCHPAD READING,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125641,39673,LAUNCHPAD READING,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125652,39673,LAUNCHPAD READING,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125681,39673,LAUNCHPAD READING,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125970,39673,LAUNCHPAD READING,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126171,39673,LAUNCHPAD READING,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125540,39674,D GRIFFITHS,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125677,39674,D GRIFFITHS,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126106,39674,D GRIFFITHS,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126031,39675,JANE MALEY,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126146,39675,JANE MALEY,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,126204,39675,JANE MALEY,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125494,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125508,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125510,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125516,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125520,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125527,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125528,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125569,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125610,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125642,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125648,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125655,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125671,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125692,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125697,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125699,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125703,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125718,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125743,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125755,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125798,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125801,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125805,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125808,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1649.48,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125813,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125823,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125829,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125837,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125872,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125888,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125892,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125901,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125906,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125926,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125960,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,1296.45,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125973,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/09/2024,125986,39676,CHEERENT LTD T/A VANDERPUMP & WELLBELOVE,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
