Body Name,Body,Service Area Categorisation,Responsible Unit,Expense Type,Date,Transaction Number,Amount,Supplier Name
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224870,-827.64,Normanton Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225613,-2433.28,Coxbench Hall
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220961,-640,Hollybank House Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220147,-879.6,Osmaston Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222475,-1442.98,Belper Views Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225311,-1063.68,King William Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900226129,-1788.76,Derby Heights
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220270,3577.2,Your Health Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900222573,3577.2,Jason Hylton Court
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900217209,3526.68,HC-One Oval Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900221566,3469.64,Langdale Heights Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900227044,655.68,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228092,1316.56,My Homecare
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225172,-1004.56,Mercy Care Ctre - Mount Carmel Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219045,-1004.56,Presentation Sisters Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222304,18119.67,Ashbourne Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221870,-764.72,Westwick Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225808,-1057.12,Dove House Residential Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900223470,-869.8,Royal Manor Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900224942,-1908.37,Ashbourne Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900221894,5680.86,Haddon Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218053,-878.4,Burton Closes hill Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218010,-755.8,Burton Closes hill Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222391,1064.4,Woodhall Park Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225085,3335.6,Anchor Trust
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224268,1201.2,Oliver House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218151,3335.6,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222091,3228.04,Long Eaton View Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222397,3228.04,Sanctuary Care Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220266,3335.6,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218123,3335.6,Longmoor Lodge Res Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221275,3335.6,Woodlands Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221340,3547.72,Glasshouse Hill Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900226852,1033.6,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219190,-894,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219907,-1066.44,Springcare Ltd Ilkeston
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900226179,-3072.54,Grove House Ivanbrook Property
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217584,-1122.56,Hall Park Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218250,-1822.14,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224820,-1588.92,Amber View Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218964,-844.56,Longmoor Lodge Res Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900219050,-1556.36,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220844,-1209.4,Rutland Manor Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900222524,-2834.49,Bluebell Park
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900225837,-1806.56,Sandiacre Court Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900223894,-1151.83,Old Vicarage Care Home  Long Eaton
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900219689,-1099.4,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218370,2160.95,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900221159,-1118.4,Rutland Manor Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900222674,-998.28,Woodhall Park Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900223324,-1248,Sandiacre Court Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223591,-4452.17,Argyle
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223606,944.4,Argyle
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219430,3335.6,Whittington Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220575,-2263.44,Whittington Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220919,3335.6,Brookholme Croft Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219402,5533.78,Eden Holme Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224485,2148.76,Belvedere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220489,3577.2,Brookholme Croft Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218947,3577.2,Whittington Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900225958,3577.2,Langdale Lodge Home (Chesterfield)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221322,3335.6,Rosecare Shirebrook Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221694,3335.6,Hollybank Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222641,3547.72,Step Forward (Nottingham) Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217424,3228.04,Swallownest Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217304,3228.04,Earsdon Grange Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224659,1667.8,The Gables
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220929,3335.6,Brimington Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221823,3335.6,Riverdale Residential Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220699,571.43,Goldwell Manor
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223860,3335.6,The Gables
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217396,3228.04,Scarsdale Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219766,-2382.57,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217914,3335.6,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218952,-7862.49,Whittington Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220024,3228.04,Goldwell Manor
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219399,1614.02,The Grange Shirebrooks Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219592,3335.6,Millfield Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220095,3335.6,Hill Care Ltd (Springbank House)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223281,1081.2,Green Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224000,3228.04,Belvedere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224703,-3096.76,Ashbourne Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221149,-785.8,Roseberry Care Centres
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218572,833.83,Burton Closes hill Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900227600,2147.72,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900197997,19040.63,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900198024,1346.4,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228277,533.68,4 Life Care Chesterfield Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219354,-3812.11,Whittington Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219690,-1667.8,Hill Care Ltd (Springbank House)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220161,3335.6,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217791,3228.04,Oakview Manor Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225978,5718.17,Green Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218868,3335.6,Brimington Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219284,3228.04,Harbour Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225181,3228.04,Meridian Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224728,-1147.52,Meridian Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219240,2197.22,Your Health Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218544,-2313.16,Eckington Court Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900219149,-511.6,The Lodge Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900223456,-785.8,St Michaels Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900219726,-785.8,Ashgate Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220424,-740,Hollybank House Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900219751,-1002.84,Brookview Nursing Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218550,-1319.02,The Lodge Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219948,-782.08,Eden Holme Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221333,-1015.87,Brookview Nursing Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221548,533.22,Hill House Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900226020,-524.2,Strathmore House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224616,1419.43,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220332,-810.96,Morton Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224686,-740.57,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219243,-2239.24,Your Health Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223911,-793.8,Vital Balance Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225404,-765.8,Hazeldene House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219878,-907.98,Morton Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224613,-1746.4,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219865,-913,Holmewood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217237,-524.2,Sense
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222706,-3323.65,The Green Nursing Homes Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225321,-770.24,The Gables
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224998,-4329,Green Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219927,753.39,The Lodge Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219618,1880,The Vale Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217717,-1562.8,Genesis Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224218,-1236.48,Heather Vale
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219873,-3110.86,Morton Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220664,-2421.52,Barnfield Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221013,1589.81,Morton Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224626,3030.94,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224725,2228.57,The Green Nursing Homes Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218994,-790.72,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224819,-1268.76,The Gables
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224954,-2323.66,The Green Nursing Homes Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219494,-3467.07,The Lodge Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223096,709.27,Meridian Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900222654,3469.64,St Michaels Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220099,3469.64,Ashcroft Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900217838,559.32,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900219355,-5110.29,Millfield Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218859,3288.64,Intacare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900224980,3526.68,Lime Tree Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900225128,1046.8,Green Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900219611,3577.2,Ashgate Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218959,3577.2,Morton Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/08/2025,1900228403,2379.81,United Response Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/08/2025,1900228174,15175.04,Handley Care Services
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900227185,616.32,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900227826,564.96,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900226495,924.48,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900226387,5229.72,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900227180,616.32,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217667,-1212.72,Keate House Residential Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223276,-706.28,Millington Springs Nursing
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222471,-591.31,Belper Views Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219790,-785.8,Osmaston Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222940,-1100,Spencer Grove Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219828,-1661.88,Normanton Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223530,-1667.72,Wheathills House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217887,-785.8,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222820,-602.32,Bankwood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218294,-1010.12,Osmaston Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225262,-779.52,King William Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222200,-1042.4,King William Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225851,-1262.48,Wheathills House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219869,7624.23,Morton Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218477,947.2,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220550,3335.6,The Lodge Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220720,3228.04,Goldwell Manor
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224565,771.96,St Michaels Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218814,3655.28,Morton Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219920,779.53,Brookholme Croft Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220308,-2859.09,Claydon Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224045,3228.04,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218291,3547.72,Barnfield Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220923,3335.6,Gresley House Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219023,922.3,Eden Holme Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219470,3228.04,Goldwell Manor
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220263,3335.6,Elm Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225490,3335.6,The Gables
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900188781,2330.67,Somewhere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900098693,940.14,Somewhere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228066,1835.12,Agrade Community Care Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218638,-1154.08,Meadows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219895,-785.8,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224697,-992.04,Ashbourne Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225810,-1173.48,Dove House Residential Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220859,-785.8,Presentation Sisters Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218020,3335.6,Elm Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900225201,7911.88,Dent House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220177,3287.28,Whitwell Park Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900224194,3448.56,Old Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225008,3547.72,Eastlands Residents
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220554,-2129.68,The Lodge Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220872,-952.56,Claydon Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222709,-5593.2,The Green Nursing Homes Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225249,-2148.6,Grove House Ivanbrook Property
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900226017,-2923.67,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900223468,-1465.4,Hill House Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220922,-1135.16,Ashcroft Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900225196,1848.5,Hill House Care Home
