Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,30/08/2023,4831078,373593,PHILIPPA COLLINGS,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831079,373594,MORGAN PERRET AND SARAH PERRET,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831089,373595,HADRONTA LTD,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831107,373596,KATE & DAVID REES,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4830953,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,792.83,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831037,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,792.83,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831047,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831076,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,883.42,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831101,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,880.53,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831103,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,880.53,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831108,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831127,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831132,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,792.83,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831133,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,792.83,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831134,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,792.83,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831146,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831150,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831181,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,751.52,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831321,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831325,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,792.83,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831361,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,792.83,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831368,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,754.97,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831387,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,754.97,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831529,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,792.83,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831562,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,1545.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831637,373597,HOMES FOR READING LTD,Guaranteed Rent Scheme,947.4,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831246,373598,ROSE MENEZES,Guaranteed Rent Scheme,1545.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831035,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831075,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831095,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831140,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831147,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831228,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831293,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831300,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831501,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831513,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831521,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831527,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831542,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831565,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831567,373599,JIM TOWNSEND & COMPANY,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831119,373600,NETHER GREEN LTD,Guaranteed Rent Scheme,1146.86,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4828952,373601,HOUSING GENIE LTD,Bed and Breakfast,770,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831668,373601,HOUSING GENIE LTD,Guaranteed Rent Scheme,1146.86,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831046,373602,REBECCA FRANKLAND,Guaranteed Rent Scheme,880.53,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831091,373603,NASEEMA CHAWAMA,Guaranteed Rent Scheme,1146.86,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831092,373604,JULIE PROVINO,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831098,373605,BILLY LEUNG,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831258,373606,TONI HENDERSON,Guaranteed Rent Scheme,792.83,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831259,373606,TONI HENDERSON,Guaranteed Rent Scheme,792.83,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831516,373606,TONI HENDERSON,Guaranteed Rent Scheme,792.83,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831260,373607,JULIE HOGAN,Guaranteed Rent Scheme,694.59,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4828950,373608,CELADOR APARTMENTS LTD,Bed and Breakfast,6132,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831138,373609,JOSEPH SESAY,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831128,373610,MICHELLE CRITTENDEN,Guaranteed Rent Scheme,663.08,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831221,373610,MICHELLE CRITTENDEN,Guaranteed Rent Scheme,989.91,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831239,373610,MICHELLE CRITTENDEN,Guaranteed Rent Scheme,682.98,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831535,373611,JOHN & ROSEMARIE BOOTH,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831201,373612,SMART MOVE ESTATE AGENTS UK LTD,Guaranteed Rent Scheme,694.59,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831018,373613,NICOLA FIELDEN,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831411,373614,JUAN D'COSTA,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831196,373615,STEPHEN ROSE,Guaranteed Rent Scheme,1545.74,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831289,373616,HOMES COUNTRYWIDE LTD,Guaranteed Rent Scheme,1545.74,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831307,373617,BHARAT & ANANT THAKRAR,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831315,373618,ANDREW SEARS,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831294,373619,DEBORAH COURTNAGE,Guaranteed Rent Scheme,1006.72,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831282,373620,MARC VAN ACKER + FABRICE GHIOTTO,Guaranteed Rent Scheme,792.83,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831280,373621,ZOE WAREHAM,Guaranteed Rent Scheme,694.59,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831391,373622,SARDAR HAYAT,Guaranteed Rent Scheme,1545.74,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831249,373623,EDMUND AND MARGARET ATKINSON ,Guaranteed Rent Scheme,865.8,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831209,373624,MEAD PROPERTY MANAGEMENT,Guaranteed Rent Scheme,947.4,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4830992,373625,MARK  PEARCE,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4830993,373626,ELIZABETH & TOBY WILSON,Guaranteed Rent Scheme,1140,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831003,373627,EDWARD KEITH JERROME,Guaranteed Rent Scheme,1388.74,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831006,373628,DOUGLAS PUFFETT,Guaranteed Rent Scheme,865.8,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831002,373629,NEIL COOKE,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831392,373630,SIMON MCNIFFE,Guaranteed Rent Scheme,880.53,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831648,373631,LORD BOREHAM + JACQUELINE O'CONNELL,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831074,373632,NATHAN WARD,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4832430,373633,CROWDENGAGE LTD,Hexagon Catering,625.18,PurchaseComputer Equipt,Third Party Supplier,STANDARD,1241,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831318,373634,ENID & LYNDON MOLLYNEAUX,Guaranteed Rent Scheme,1545.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831658,373635,BALVER SINGH,Guaranteed Rent Scheme,1545.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4830997,373636,KIM LEWENDON,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831379,373637,OJAS ASSOCIATES LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831574,373638,JACQUELINE STUBBS,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831295,373639,QUEEN VICTORIA INSTITUTE,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831296,373640,KAREN O'LEARY,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831015,373641,ASHOK RODA,Guaranteed Rent Scheme,961.09,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831012,373642,SALIM & NIMMI AHMED,Guaranteed Rent Scheme,1146.86,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831304,373643,RATNA GHOSH,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831297,373644,RAJENDRA SHAH,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831667,373645,CHRISTOPHER DEAN,Guaranteed Rent Scheme,792.83,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831123,373646,RAYMOND ALLAN WARD,Guaranteed Rent Scheme,792.83,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831118,373647,SANJAY DESAI & INDIRA DESAI,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831251,373648,GRAHAM BYRNE,Guaranteed Rent Scheme,865.8,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831205,373649,DAYLA SINGH,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831652,373650,EDWARD PAUL,Guaranteed Rent Scheme,793.98,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831653,373650,EDWARD PAUL,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831192,373652,TREVOR FITZPATRICK-BROWNE,Guaranteed Rent Scheme,694.59,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831218,373653,MITCHELL AND JOANNE TOWNSEND,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831197,373654,MATILDA MANHARDT,Guaranteed Rent Scheme,1006.72,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831174,373655,ANDREW BOCTOR,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831425,373656,GEORGE AND JANICE BELL,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831063,373657,CECILIA FRANCESCA COLES,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831229,373657,CECILIA FRANCESCA COLES,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831068,373658,COLIN JAMES,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831351,373660,VOKE PROPERTIES,Guaranteed Rent Scheme,947.4,Rents,SUB-CONTRACTOR,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831316,373661,VOKE PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,SUB-CONTRACTOR,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831143,373662,FRANK MADRAY,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831113,373665,ALDERKEY PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831285,373665,ALDERKEY PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831626,373666,MITCHESONS LTD,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831341,373667,ALKA BAHUGUNA,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831344,373668,MUHAMMAD USMAN DAR & FARAH USMAN DAR,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831571,373669,RABIA BUTT,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831362,373670,LOLA MONICA SMITH,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831039,373671,CELIA HALL,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831327,373672,MICHAEL JONES & MARY JONES,Guaranteed Rent Scheme,1545.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831339,373673,CHARLES SINCLAIR LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831331,373674,MARTIN BROWN,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831338,373675,LAWRENCE TAYLOR,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831333,373676,LANGHAMS PARTNERSHIP LTD,Guaranteed Rent Scheme,880.53,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831336,373676,LANGHAMS PARTNERSHIP LTD,Guaranteed Rent Scheme,880.53,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831882,373677,THE MODERN FAMILY LAW COMPANY,JLT Disbursements,494.85,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/08/2023,4831493,373678,JOHN & JEAN MEIGHEN,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831112,373679,PETER COLLINS,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831281,373679,PETER COLLINS,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4830944,373680,PETER COLLINS,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831225,373680,PETER COLLINS,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831256,373680,PETER COLLINS,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831286,373680,PETER COLLINS,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/08/2023,4831409,373680,PETER COLLINS,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
