Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
Reading Borough Council,26/03/2024,50627,15639,RICHMOND FELLOWSHIP,Mental Health Residential,1391.32,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5732,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,49669,15640,JENNIFER STAYTE,Guaranteed Rent Scheme,880.53,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49663,15641,JIN YAN HE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49790,15641,JIN YAN HE,Guaranteed Rent Scheme,1649.48,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49918,15642,NIDA EBRAHIM,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49664,15643,THE PURPLE PROPERTY ENTERPRISE LLP,Guaranteed Rent Scheme,694.59,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49674,15644,HEATHER GINETTE MILLER SIMPSON,Guaranteed Rent Scheme,694.59,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49862,15645,HUI JUN YONG & KAH HOOI LIM,Guaranteed Rent Scheme,694.59,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49680,15647,TANYA KYNASTON,Guaranteed Rent Scheme,830.53,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50782,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50785,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,M&C Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5753,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50786,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,4372,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50787,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50823,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50824,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50825,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50826,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50845,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50864,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50896,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50899,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,M&C Acquired Nursing,5400,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5753,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50904,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50905,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50907,15648,CARE UK COMMUNITY PARTNERSHIPS LTD,PS Acquired Nursing,3535.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,49866,15650,ELIZABETH BEWKETU,Guaranteed Rent Scheme,1146.86,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49701,15651,DANIEL SAWYERS,Guaranteed Rent Scheme,1649.48,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49698,15652,READING ALMSHOUSE CHARITY,Guaranteed Rent Scheme,694,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49700,15653,LISA JONES-ALLEN,Guaranteed Rent Scheme,694.59,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49716,15654,VX KVA LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49717,15654,VX KVA LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49704,15655,LYNN & ROBERT ELEY,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49713,15656,ELAINE VAN DER KAMP,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50673,15657,PLANSHORE T/A PARKVIEW NURSING HOME,PS Acquired Nursing,3600,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5773,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,49734,15658,MELANIE SAUNDERS,Guaranteed Rent Scheme,1545.74,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49725,15659,H Y ESTATE LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49728,15659,H Y ESTATE LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49749,15661,BAIJU KRISHNAN & SUNISHA BAIJU,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49729,15663,KATHLEEN ARBUCKLE,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49739,15665,MR & MRS D FAWZY,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,48440,15666,R.WATTS & SONS LTD,Streetscene,3450,Premises Related Expenses     -,Forestry,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49738,15667,FUMMAN SIDHU,Guaranteed Rent Scheme,1146.86,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49737,15668,SHANE RYAN POWELL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,40485,15669,POETS CAFE,South Street Operations,600,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R1220,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,51419,15670,CARE OUTLOOK LTD,PS Acquired Community Services,2325.51,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,51426,15670,CARE OUTLOOK LTD,PS Acquired Community Services,3423.28,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,51428,15670,CARE OUTLOOK LTD,PS Acquired Community Services,3348.74,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,51429,15670,CARE OUTLOOK LTD,PS Acquired Community Services,1623.32,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,51430,15670,CARE OUTLOOK LTD,PS Acquired Community Services,3347,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,49754,15671,PETER BANJO,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49752,15672,NATALIE WATERS,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49761,15674,MELISSA DIXON,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49769,15675,RAJAN KOCHHAR,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49839,15676,UREEN MARGARET VAUGHAN,Guaranteed Rent Scheme,1146.86,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49786,15677,MAIWAND SHERZAD,Guaranteed Rent Scheme,1146.86,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50071,15678,GTM WOODLEY,DLO Kitchen & Bathroom Trades,2963.38,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4042,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49794,15679,ILKNUR AKKAYA,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,40090,15680,MITIE PROPERTY SERVICES,Repairs,7693.07,Premises Related Expenses     -,Decorating : Internal,RBC CIS Invoice,R5970,Housing
Reading Borough Council,26/03/2024,49792,15681,ANN SECULAR,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50689,15683,PARADISE HOUSE,LD Residential,8427.36,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5742,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,49803,15685,SHAZIA SHAH,Guaranteed Rent Scheme,1252.61,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50053,15686,EMMA MAGUIRE PSYCHOLOGY,JLT Disbursements,1572.37,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,26/03/2024,49806,15687,MR + MRS QADRI,Guaranteed Rent Scheme,807.62,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49811,15688,"R, P, F, C GRAHAM",Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49810,15689,BARRY GODDEN,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49479,15690,RAMSES REAL ESTATE LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49821,15691,MICHELLE CUSHION,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49826,15692,HAZEL STRONG,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49827,15692,HAZEL STRONG,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49823,15693,FORREST PROPERTY SERVICES LTD,Guaranteed Rent Scheme,694.59,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49865,15693,FORREST PROPERTY SERVICES LTD,Guaranteed Rent Scheme,694.59,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49847,15694,BARBARA MCGUIRE,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49841,15695,EUNICE ASIEDU,Guaranteed Rent Scheme,1146.86,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50746,15696,HIGH VIEW CARE SERVICES LTD,Mental Health Residential,5752.08,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5732,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,49845,15698,GRAHAM + GRAHAM BUILDERS LTD,Guaranteed Rent Scheme,1027.56,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,39851,15699,TUSKERDIRECT LTD,Buildings Payroll,546.85,Employees                     -,Basic Pay : General,RBC Standard Invoice,R3390,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,48038,15699,TUSKERDIRECT LTD,Audit,920.45,Employees                     -,Basic Pay : General,RBC Standard Invoice,R2225,Directorate of Resources
Reading Borough Council,26/03/2024,48039,15699,TUSKERDIRECT LTD,Corporate Investigations Team,661.55,Employees                     -,Basic Pay : General,RBC Standard Invoice,R2230,Directorate of Resources
Reading Borough Council,26/03/2024,50110,15699,TUSKERDIRECT LTD,IT Management,650.36,Employees                     -,Basic Pay : General,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,26/03/2024,49859,15701,INFINIDEV LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49857,15702,WYONNIE HASTINGS,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49855,15703,RJS PROPS LTD C/O ROSANNE SHOCOT,Guaranteed Rent Scheme,1545.74,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50750,15704,LIME TREE CARE LTD T/A CHERRY TREE NURSI,LD Nursing,9750,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5743,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,49789,15705,FAYE REYNOLDS,Guaranteed Rent Scheme,1092,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49868,15706,PETAR BUKATAREVIC & NATASA CIRIC BUKAT,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49870,15707,BRIEYA SERVICES LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49872,15708,ABDUL JOHN KABIR,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49883,15709,LUKMAN MOHAMED,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,40599,15710,THOMAS WATKINS,MRA Account,5560,Premises Related Expenses     -,Major Voids : Repairs,RBC Standard Invoice,R5975,Housing
Reading Borough Council,26/03/2024,49876,15711,MIRIAM THOMPSON,Guaranteed Rent Scheme,1146.86,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,43826,15712,CHURCHES FIRE SECURITY LTD,Streetscene,961.39,Premises Related Expenses     -,Alarms Maintenance,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,51625,15713,COLLIERS INTERNATIONAL PROPERTY CONSULTA,Valuation,9750,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R2100,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,51626,15713,COLLIERS INTERNATIONAL PROPERTY CONSULTA,Valuation,3500,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R2100,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50862,15714,NORTH PARK CARE CENTRE,PS Acquired Residential,3240,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5772,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,49885,15715,CHRISTIAN ANDREOU,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49891,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49892,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49893,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49894,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49896,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49897,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49901,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49916,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49932,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49933,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49934,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49935,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49936,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49937,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49938,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49939,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49940,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49941,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49942,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49943,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49944,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49945,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49947,15716,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49902,15718,PTS UK GROUP LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49905,15719,SPD RENTAL LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49907,15719,SPD RENTAL LTD,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,48061,15720,GHATAHORA PROPERTIES,Bed and Breakfast,3360,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,48062,15720,GHATAHORA PROPERTIES,Bed and Breakfast,3190,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,48063,15720,GHATAHORA PROPERTIES,Bed and Breakfast,2700,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,48064,15720,GHATAHORA PROPERTIES,Bed and Breakfast,1440,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,48264,15720,GHATAHORA PROPERTIES,Bed and Breakfast,2175,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,48265,15720,GHATAHORA PROPERTIES,Bed and Breakfast,2250,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,48268,15720,GHATAHORA PROPERTIES,Bed and Breakfast,2900,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
