Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1698.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1721.25,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Public Health Team Costs,1740.8,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/07/2023,4808685,368514,REED,Finance systems Re-procurement,1755.6,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1760.4,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1760.4,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Legal Services,1767.05,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Exchequer Services,1804.8,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Other HRA Capital,1840.8,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,03/07/2023,4808685,368514,REED,Legal Services,1883.6,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1898.56,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Refuse Collection,1906,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808685,368514,REED,Accountancy,1914.8,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),1940.56,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Commissioning Team,1940.8,Agency Staff,Third Party Supplier,STANDARD,3452,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/07/2023,4808685,368514,REED,Test and Trace,1982.8,Agency Staff,Third Party Supplier,STANDARD,2068,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/07/2023,4808685,368514,REED,Other HRA Capital,2070.9,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,03/07/2023,4808685,368514,REED,Accountancy,2103.6,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Procurement Services,2134.8,Agency Staff,Third Party Supplier,STANDARD,2402,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,IT Management,2140.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,IT Management,2140.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Joint Legal Team,2144,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Legal Services,2146.46,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Data Analysis,2213.66,Agency Staff,Third Party Supplier,STANDARD,2035,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,Accountancy,2240.8,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,IT Management,2244.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),2340.8,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,ASC Performance & Data Team,2425.7,Agency Staff,Third Party Supplier,STANDARD,5550,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/07/2023,4808685,368514,REED,Commissioning Team,2426,Agency Staff,Third Party Supplier,STANDARD,3452,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/07/2023,4808685,368514,REED,Commissioning Team,2426,Agency Staff,Third Party Supplier,STANDARD,3452,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/07/2023,4808685,368514,REED,Localities Team,2487.11,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),2552.8,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),2621.1,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,BFFC Agency Staff (Rechargeable),2621.1,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,DEGNS Management,2643.8,Agency Staff,Third Party Supplier,STANDARD,1500,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808685,368514,REED,Finance systems Re-procurement,2780.8,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,03/07/2023,4808685,368514,REED,Joint Legal Team,2894.18,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808685,368514,REED,DEGNS Management,3304.75,Agency Staff,Third Party Supplier,STANDARD,1500,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4807833,368515,POSTURITE LTD,Charles Clore Court,896.66,Equipment Purchase & Repair,Third Party Supplier,STANDARD,5157,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,03/07/2023,4808791,368516,DSI BILLING SERVICES LTD,Revenues & Benefits Systems,25.09,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,2266,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808791,368516,DSI BILLING SERVICES LTD,Revenues & Benefits Systems,1042.84,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,2266,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4810386,368517,SANDS SECURITY LTD,Hexagon Operations,1744,Security Charges,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4810391,368517,SANDS SECURITY LTD,Town Hall Operations,5048,Security Charges,Third Party Supplier,STANDARD,1210,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808447,368520,FLEETWOOD GRAB SERVICES LTD,Highways and Drainage,1054,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808447,368520,FLEETWOOD GRAB SERVICES LTD,Highways and Drainage,1770,Waste Disposal,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808447,368520,FLEETWOOD GRAB SERVICES LTD,Highways and Drainage,1770,Waste Disposal,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808447,368520,FLEETWOOD GRAB SERVICES LTD,Highways and Drainage,2950,Waste Disposal,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808447,368520,FLEETWOOD GRAB SERVICES LTD,Highways and Drainage,3866,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4814667,368523,GLOBAL MEDIA GROUP SERVICES LTD,Strategic Transport & Concessionary Fares,737,Consultancy Fees,Third Party Supplier,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4814667,368523,GLOBAL MEDIA GROUP SERVICES LTD,Strategic Transport & Concessionary Fares,2863,Consultancy Fees,Third Party Supplier,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4812634,368524,J H CRESSWELL & SONS LTD,Civil Engineering,24626.5,Winter Maintenance,SUB-CONTRACTOR,STANDARD,4550,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4809646,368525,DEBORAH ORR,JLT Disbursements,1762.2,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4807668,368526,NSL LIMITED,Parking & Enforcement,1626.48,Fees + Charges  General,Third Party Supplier,STANDARD,4725,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4810358,368527,EDWARD KIRKWOOD,JLT Disbursements,1800,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4810362,368527,EDWARD KIRKWOOD,JLT Disbursements,1800,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4807084,368528,MIRUS PROJECTS LTD,Accomodation Programme,937,Equipment,SUB-CONTRACTOR,STANDARD,8614,ZZZC-Capital
RBC Legal Entity,03/07/2023,4807835,368528,MIRUS PROJECTS LTD,MRA Account,4660,Door Entry Systems,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,03/07/2023,4808624,368529,ACCESS SELF STORAGE,Void Property Management,16.67,Property Management,Third Party Supplier,STANDARD,5921,HAAA-Housing Revenue Account
RBC Legal Entity,03/07/2023,4808624,368529,ACCESS SELF STORAGE,Void Property Management,416.67,Property Management,Third Party Supplier,STANDARD,5921,HAAA-Housing Revenue Account
RBC Legal Entity,03/07/2023,4809679,368531,ANDREW LEONG,JLT Disbursements,1300,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4809688,368531,ANDREW LEONG,JLT Disbursements,1000,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4810359,368531,ANDREW LEONG,JLT Disbursements,16850,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4812445,368531,ANDREW LEONG,JLT Disbursements,1000,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,1.8,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,1.8,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,18.9,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,18.9,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,19.32,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,19.33,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,20.15,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,20.15,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,30.12,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,30.13,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,36.25,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,36.25,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,119.9,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,119.9,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,130.37,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4808346,368532,LAPWING,Highways and Drainage,130.38,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4807827,368536,SALVATION ARMY SOCIAL SERVICES FINANCE,Housing GF General Charges,40000,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5810,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,03/07/2023,4810418,368540,DNA LEGAL LTD,JLT Disbursements,604,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814586,368540,DNA LEGAL LTD,JLT Disbursements,40,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814586,368540,DNA LEGAL LTD,JLT Disbursements,95,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814586,368540,DNA LEGAL LTD,JLT Disbursements,108,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814586,368540,DNA LEGAL LTD,JLT Disbursements,149,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814586,368540,DNA LEGAL LTD,JLT Disbursements,231,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814587,368540,DNA LEGAL LTD,JLT Disbursements,95,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814587,368540,DNA LEGAL LTD,JLT Disbursements,108,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814587,368540,DNA LEGAL LTD,JLT Disbursements,231,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814589,368540,DNA LEGAL LTD,JLT Disbursements,55,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814589,368540,DNA LEGAL LTD,JLT Disbursements,95,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814589,368540,DNA LEGAL LTD,JLT Disbursements,108,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814589,368540,DNA LEGAL LTD,JLT Disbursements,129,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814589,368540,DNA LEGAL LTD,JLT Disbursements,149,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,03/07/2023,4814590,368540,DNA LEGAL LTD,JLT Disbursements,95,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
