Body Name,Body,Service Area Categorisation,Responsible Unit,Expense Type,Date,Transaction Number,Amount,Supplier Name
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,20/01/2025,1900441983,1681.5,Bryans Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441901,3686.25,Mansoor Ahmed
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100063662,4673.22,Concertus Derbyshire Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441889,1800,Albatross Cars
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,20/01/2025,1900441926,838.74,24 x 7 Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100065125,168568.3,Stepnell Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100064571,2646.88,Concertus Derbyshire Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100063674,1323.91,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100063660,714.02,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100063670,1134.78,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100066169,974.3,Concertus Derbyshire Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442586,6039.66,Moore Care Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065596,808.94,Huws Gray Group
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,20/01/2025,5100065367,1073.5,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,20/01/2025,5100066210,616.25,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,20/01/2025,5100066191,583.1,AIM Awards
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,20/01/2025,5100065651,1804.75,Bss Group Plc
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100065651,9023.75,Bss Group Plc
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065582,610,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100060999,94672.94,Vertas Derbyshire Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,20/01/2025,1900441948,666.43,24 x 7 Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442673,675.36,Complete Care Chesterfield
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442118,2033.64,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441948,3332.14,24 x 7 Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,20/01/2025,1900441932,505.4,AHS Cars Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441932,2527,AHS Cars Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441941,2314.06,24 x 7 Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441891,624,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441953,989.45,Bryans Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441862,1955,M K Cars
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442552,834.96,NASH Healthcare Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,20/01/2025,5100066237,1934.4,Blueberry Food Company
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100065927,2755.89,PHS Group Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065758,506.66,Jacobs UK Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065930,914.76,Stacey Processing Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065537,1411.56,Stacey Processing Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442134,4584.4,Faith Home Care Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,20/01/2025,5100065772,4402.2,Jacobs UK Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442343,3804.38,EMH Group
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065664,4106.33,Via East Midlands Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442682,3876.6,Connex Community Support
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442124,6286.55,St Christophers Trust
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442410,3641.28,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442643,3868.43,Complete Care Chesterfield
Derbyshire County Council,1000,Capital,Capital,Input VAT,20/01/2025,5100063663,2136.02,Concertus Derbyshire Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Fostering Allowance,20/01/2025,1900441705,642.04,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065435,1723.8,Journeo Passenger Systems Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065931,780.48,Stacey Processing Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065808,604.34,Donald Ward Limited T/A Ward
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,20/01/2025,5100064571,529.38,Concertus Derbyshire Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,20/01/2025,5100060999,18934.59,Vertas Derbyshire Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065478,44489.83,Journeo Passenger Systems Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442105,1255.86,Safer Staffing Solutions
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442411,3650.72,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442580,4692.86,Moore Care Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,20/01/2025,1900441912,630,Stapenhill Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441921,1568,Dons Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,20/01/2025,5100065008,2050,Athena Programme Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065394,1295,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065395,1355,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065605,560.04,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100066267,600,High Peak Geotechnical Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065406,1295,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065608,507.5,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,20/01/2025,5100065505,633.78,Care Relief Team
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065402,560,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065404,945,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Capital,Capital,Input VAT,20/01/2025,5100063664,515.62,Concertus Derbyshire Limited
Derbyshire County Council,1000,Children & Education Services,Corporate Services and Transformation,Input VAT,20/01/2025,1900441136,103075.63,Derbyshire Schools Phase
Derbyshire County Council,1000,Capital,Capital,Input VAT,20/01/2025,5100063659,765.96,Concertus Derbyshire Limited
Derbyshire County Council,1000,Corporate & Democratic Core Costs,Corporate Services and Transformation,Grants,20/01/2025,1900441464,500,African Caribbean Community Ass
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442316,5469.73,Elevate Supported Living Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065810,2197.06,Jacobs UK Ltd
Derbyshire County Council,1000,Balance Sheet,Balance Sheet,Goods Received/Invoice Recd A/c,20/01/2025,5100064272,2520.2,Sigma Pharmaceuticals Plc
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442175,3572.8,St Chads
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442125,6574.34,St Christophers Trust
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065366,1365,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065368,1355,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065372,1441,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065401,700,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065604,1032.5,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442096,9581.6,Horizon Care Supported Living
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442307,1641.23,Chilwell House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442324,4341.34,Eden Supported Living Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065629,738,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065371,1822,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Children & Education Services,Corporate Services and Transformation,Contributions to Supplies & Services,20/01/2025,1900441136,515378.17,Derbyshire Schools Phase
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442345,3541.32,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442130,3616.93,St Christophers Trust
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442128,2959.33,St Christophers Trust
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442400,3550.34,EMH Group
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,20/01/2025,5100066243,887.5,Blend Youth Project The Compass
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442681,4205.88,Connex Community Support
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065645,503.28,Stacey Processing Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065851,2302.5,J Booth Millward Plant Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442305,1791.8,Chilwell House
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065609,787.5,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Non-Contracted – Home Care,20/01/2025,1900442127,848.4,Mencap
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442287,612.92,Lily of the Valley
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065856,760,J Booth Millward Plant Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,20/01/2025,5100063666,1914,Concertus Derbyshire Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Homes Without Education,20/01/2025,1900441358,64214.29,Future In Mind LTD
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441950,2149.8,24 x 7 Limited
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,20/01/2025,5100065376,2428.5,Peter Byard Plant Hire Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Social Worker Training,20/01/2025,1900442782,1322.2,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100064569,962.74,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100066165,2864.25,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100065162,109664.12,Stepnell Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,20/01/2025,5100066153,500,Memo Visual Communication
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442177,3159.2,St Chads
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442302,2168.23,Chilwell House
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,20/01/2025,5100065664,821.27,Via East Midlands Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442304,2318.8,Chilwell House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442638,1621.4,Individual Homecare Services
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442099,1069.04,Integrative Supported Living Care L
Derbyshire County Council,1000,Highways & Transport Services,Place,Revenue Support,20/01/2025,1900441992,27818,South Yorkshire Mayoral
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,20/01/2025,5100064306,711.15,Julie Leather Clinical Psychology
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442317,5512.32,Eden Supported Living Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,20/01/2025,5100063889,25747.21,Insight Direct Uk Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442709,1985.93,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442711,1985.93,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,20/01/2025,5100065508,29168.46,Bevan Brittan
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442306,1641.23,Chilwell House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Non-Contracted – Day Care,20/01/2025,1900442171,816.24,Landmarks College
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442097,1424.56,Integrative Supported Living Care L
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442423,2212.39,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Non-Contracted – Home Care,20/01/2025,1900442201,11592,C We R Here Youth Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442707,1818.26,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442299,1264.8,Chilwell House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442237,3975.55,Eden Supported Living Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442309,4676.8,Eden Supported Living Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,20/01/2025,5100065478,8811.26,Journeo Passenger Systems Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442173,1674.4,St Chads
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442094,1264.8,Aspire Health & Care Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442606,790.72,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Payments to 3rd Parties,20/01/2025,1900441429,1000,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,20/01/2025,1900441999,1730.57,Hawkes Tours (Derby) Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Trnsp DR,20/01/2025,1900441999,4844.4,Hawkes Tours (Derby) Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Shared Lives,20/01/2025,1900441773,2145.2,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441979,1344.7,24 x 7 Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,20/01/2025,1900442861,10000,Paulet High School
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442708,9330.84,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442702,9091.32,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442484,2059.41,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,20/01/2025,1900441906,2020,Mansoor Ahmed
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442707,9091.32,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442429,2703.29,EMH Group
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Trnsp DR,20/01/2025,1900432115,1455.99,Johnson Brothers Tours Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441971,1740,Wendy Phillips
Derbyshire County Council,1000,Children & Education Services,Children's Services,Setting up Home,20/01/2025,1900441388,670,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442315,4823.28,Eden Supported Living Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,20/01/2025,1900432115,3094.01,Johnson Brothers Tours Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442536,5035.72,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442117,2017.66,Aspire Health & Care Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100065771,3758.2,JR Hoult & Grandson Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Revenue Support,20/01/2025,1900431350,9240.51,Connex Community Support
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442702,1818.26,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442708,1866.17,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442533,4282.59,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442375,7810.41,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442477,6012.8,EMH Group
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,20/01/2025,5100065407,642.36,Compass Minerals UK Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,20/01/2025,1900441990,1190.16,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Academy Payments,20/01/2025,1900441072,19000,Spencer Academies Trust
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,20/01/2025,1900441894,832,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,20/01/2025,1900441278,2304.7,SM Travel Yorkshire Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,20/01/2025,1900441999,5958.39,Hawkes Tours (Derby) Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441899,3276.97,Safe Cars
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,20/01/2025,1900441899,655.39,Safe Cars
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Grants,20/01/2025,1900441129,1127.06,Alleppey Kitchen Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442397,4260.62,EMH Group
Derbyshire County Council,1000,Children & Education Services,Children's Services,Special Need Schools & Colleges,20/01/2025,1900441476,23583.6,Smoothstone Care and Education Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Foster carer skills allowance,20/01/2025,1900441650,-1374.29,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Foster carer skills allowance,20/01/2025,1900441626,-1928.57,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,20/01/2025,1900441476,4716.72,Smoothstone Care and Education Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442095,1791.8,Aspire Health & Care Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442382,-1472.77,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442426,2212.39,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100063663,10680.1,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100064568,756.52,Concertus Derbyshire Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442245,2394.52,Eden Supported Living Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442729,6314.11,Eden Supported Living Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Voluntary Organisations,20/01/2025,1900441351,4249.1,Swiis Foster Care Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Foster carer skills allowance,20/01/2025,1900441690,525.71,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442392,-10851.96,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100063657,1127.41,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100063667,805,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100065132,661.25,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100065441,810.91,Concertus Derbyshire Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100064446,690,Concertus Derbyshire Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100063671,8038.45,Concertus Derbyshire Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100063672,1667.5,Concertus Derbyshire Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442179,1674.4,St Chads
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442412,10851.96,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Foster carer skills allowance,20/01/2025,1900441627,2464.29,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Professional Fees,20/01/2025,1900441220,1383.96,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441882,690,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441954,825,Bryans Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441949,2027.1,24 x 7 Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441867,1100,Albatross Cars
